transaction_id, customer_name, product_id, quantity, total_cost, transaction_date 
400   , Lori Frazier        , 635   , 3  , 528.21  , 2025-04-02
401   , Christina Marks     , 67    , 10 , 420.23  , 2025-04-22
402   , Amanda Rivera       , 997   , 2  , 471.04  , 2025-04-14
403   , Courtney Conrad     , 332   , 10 , 1281.73 , 2025-03-19
404   , Melissa Thompson    , 803   , 9  , 531.35  , 2025-04-06
405   , April Singh         , 668   , 7  , 1635.92 , 2025-05-11
406   , Cathy Goodwin       , 912   , 3  , 796.64  , 2025-03-19
407   , Christian Olsen     , 360   , 9  , 4142.8  , 2025-03-22
408   , Jamie Klein         , 154   , 9  , 950.0   , 2025-03-17
409   , Jonathan Garcia     , 663   , 10 , 4448.53 , 2025-05-02
410   , Nicholas Dalton     , 713   , 9  , 1782.9  , 2025-04-05
411   , Christopher Joseph  , 318   , 2  , 701.65  , 2025-03-09
412   , Erika Hull          , 849   , 8  , 51.81   , 2025-04-24
413   , Thomas Lopez        , 746   , 7  , 1503.44 , 2025-03-22
414   , Elizabeth Mills     , 707   , 4  , 54.94   , 2025-04-09
415   , Stephanie Ruiz      , 368   , 1  , 439.12  , 2025-04-28
416   , Jason Mills         , 65    , 8  , 1682.39 , 2025-02-16
417   , Melinda Carlson     , 700   , 10 , 872.76  , 2025-03-26
418   , Brian Phillips      , 630   , 2  , 994.1   , 2025-05-12
419   , Wanda Smith         , 403   , 4  , 514.29  , 2025-03-30
420   , Deborah Smith       , 542   , 9  , 2185.9  , 2025-04-21
421   , Lisa Giles          , 875   , 7  , 1779.0  , 2025-02-19
422   , Richard Bishop      , 715   , 2  , 518.03  , 2025-05-11
423   , Linda Sims          , 982   , 1  , 254.91  , 2025-04-22
424   , Laura Daniels       , 771   , 7  , 3407.83 , 2025-02-16
425   , Jonathan Stewart    , 609   , 9  , 2851.2  , 2025-04-19
426   , Brendan Johnson     , 160   , 7  , 459.59  , 2025-02-26
427   , Debra Robinson      , 248   , 6  , 2515.21 , 2025-05-07
428   , Katie Robinson      , 36    , 1  , 167.71  , 2025-03-17
429   , Sarah Skinner       , 912   , 9  , 2389.91 , 2025-04-20
430   , Jessica Nguyen      , 204   , 4  , 805.87  , 2025-03-12
431   , Pam Burgess         , 394   , 9  , 4406.83 , 2025-04-22
432   , Sara Brady          , 303   , 4  , 82.68   , 2025-05-01
433   , Caleb Hammond       , 61    , 2  , 499.54  , 2025-02-18
434   , Devon Moore         , 724   , 1  , 438.27  , 2025-03-21
435   , Theresa Lawson      , 513   , 3  , 39.44   , 2025-04-22
436   , Cory Williams       , 125   , 4  , 1802.12 , 2025-05-02
437   , Kimberly Morgan     , 535   , 10 , 746.82  , 2025-03-29
438   , Timothy Perez       , 398   , 5  , 2327.58 , 2025-04-09
439   , Ashley Wade         , 764   , 10 , 4992.39 , 2025-04-10
440   , Michele Davis       , 478   , 3  , 1446.77 , 2025-03-16
441   , Vanessa Rivera      , 304   , 2  , 142.54  , 2025-03-07
442   , James Nielsen       , 536   , 8  , 2985.32 , 2025-05-11
443   , Adam Taylor         , 383   , 6  , 1563.1  , 2025-04-01
444   , Christopher Anderson, 22    , 2  , 958.63  , 2025-03-26
445   , Dan Noble           , 20    , 2  , 906.58  , 2025-05-09
446   , Katherine Garrett   , 462   , 2  , 596.75  , 2025-05-10
447   , Jimmy Lee           , 780   , 5  , 524.17  , 2025-03-28
448   , Aaron Smith         , 423   , 2  , 329.79  , 2025-02-15
449   , Margaret Ayers      , 479   , 5  , 2295.75 , 2025-04-12
450   , Michael Hunter      , 938   , 9  , 2045.62 , 2025-03-06
451   , Gloria Michael      , 338   , 5  , 296.1   , 2025-04-30
452   , Jenny Murphy        , 28    , 8  , 487.31  , 2025-05-02
453   , Joseph Lucas        , 664   , 3  , 1182.21 , 2025-03-27
454   , Jessica Perez       , 149   , 7  , 281.39  , 2025-04-05
455   , Olivia Walker       , 959   , 9  , 2160.34 , 2025-03-21
456   , Douglas Evans       , 702   , 10 , 3838.56 , 2025-04-18
457   , Troy Reid           , 555   , 2  , 201.41  , 2025-05-13
458   , Juan Gonzalez       , 681   , 6  , 1258.98 , 2025-04-24
459   , Jose Evans          , 801   , 5  , 285.21  , 2025-05-11
460   , Sharon Anderson     , 536   , 2  , 746.33  , 2025-03-04
461   , Jennifer Cordova    , 715   , 4  , 1036.05 , 2025-03-26
462   , Allison Reyes       , 17    , 9  , 2370.44 , 2025-03-07
463   , Alan Buchanan       , 853   , 3  , 615.99  , 2025-02-15
464   , Kyle Moore          , 371   , 9  , 1429.11 , 2025-03-15
465   , Robert Norton       , 926   , 2  , 649.06  , 2025-04-20
466   , Alicia Newman       , 224   , 10 , 365.73  , 2025-04-26
467   , Zachary Walker      , 928   , 9  , 1406.31 , 2025-05-07
468   , Amy Stokes          , 874   , 9  , 2358.77 , 2025-03-07
469   , Maria Scott         , 441   , 10 , 930.01  , 2025-05-11
470   , Timothy Thomas      , 40    , 3  , 696.03  , 2025-02-27
471   , Rebecca Adams       , 408   , 2  , 800.34  , 2025-04-29
472   , Justin Carney       , 30    , 4  , 1087.38 , 2025-04-22
473   , Ethan Brown         , 231   , 3  , 1283.95 , 2025-05-13
474   , Julia Smith         , 820   , 7  , 785.51  , 2025-04-15
475   , Justin Davis        , 563   , 9  , 2370.47 , 2025-02-13
476   , Ashley Parker       , 668   , 5  , 1168.51 , 2025-05-14
477   , Brian Medina        , 495   , 8  , 2750.83 , 2025-03-14
478   , Rhonda Pierce       , 801   , 2  , 114.08  , 2025-02-25
479   , Wanda Griffin       , 664   , 7  , 2758.48 , 2025-03-23
480   , Mary Myers          , 799   , 3  , 1312.72 , 2025-04-24
481   , Kelly Patterson     , 467   , 7  , 909.83  , 2025-04-02
482   , Kristin Stevens     , 27    , 3  , 978.02  , 2025-04-06
483   , Zachary Martinez    , 62    , 8  , 3714.85 , 2025-04-03
484   , April Golden        , 81    , 9  , 2298.96 , 2025-03-03
485   , Taylor Williams     , 639   , 9  , 3198.77 , 2025-04-13
486   , Jessica Sanchez     , 981   , 2  , 918.53  , 2025-03-24
487   , Paige Bender        , 612   , 1  , 413.57  , 2025-03-19
488   , Dustin Mason        , 698   , 9  , 3875.71 , 2025-05-03
489   , Michael Henderson   , 331   , 6  , 2512.03 , 2025-03-14
490   , Sheri Harrington    , 929   , 8  , 805.59  , 2025-05-04
491   , John Dunlap         , 738   , 2  , 853.6   , 2025-04-25
492   , Jonathan Kaiser     , 234   , 1  , 174.22  , 2025-04-17
493   , Wesley Brown        , 191   , 5  , 1903.96 , 2025-03-09
494   , Tracy Smith PhD     , 282   , 3  , 1012.5  , 2025-04-18
495   , Edward Johnson      , 9     , 1  , 234.19  , 2025-04-28
496   , Christine Watkins   , 613   , 6  , 853.4   , 2025-02-16
497   , Wendy Maldonado     , 976   , 9  , 3695.5  , 2025-03-21
498   , John Robinson       , 218   , 9  , 1383.11 , 2025-02-20
499   , David Baker         , 358   , 8  , 3068.56 , 2025-04-29
500   , Gary Hall           , 74    , 8  , 3444.52 , 2025-03-09
501   , Nicholas Gonzalez   , 777   , 5  , 592.6   , 2025-04-15
502   , Katie Zimmerman     , 16    , 3  , 551.86  , 2025-04-29
503   , Michael Johnson     , 58    , 5  , 1462.37 , 2025-03-27
504   , Julia West          , 79    , 4  , 307.77  , 2025-05-04
505   , Jonathan Rasmussen  , 459   , 10 , 4798.44 , 2025-04-27
506   , Candice Gomez       , 424   , 4  , 1131.94 , 2025-03-27
507   , Scott Smith         , 898   , 9  , 1908.24 , 2025-03-29
508   , William Shepherd    , 734   , 8  , 2733.22 , 2025-03-28
509   , Phillip Powell      , 122   , 2  , 514.92  , 2025-03-05
510   , David Hill          , 239   , 3  , 191.3   , 2025-03-29
511   , Elizabeth Miller    , 437   , 4  , 1071.14 , 2025-03-26
512   , Maria Summers       , 710   , 3  , 580.17  , 2025-03-13
513   , Tara Davenport      , 410   , 3  , 233.42  , 2025-04-20
514   , Amy Archer          , 95    , 2  , 762.56  , 2025-03-17
515   , Donald Price        , 582   , 4  , 425.68  , 2025-02-24
516   , Rebecca Chapman     , 475   , 2  , 974.49  , 2025-05-02
517   , Alison Castro       , 833   , 3  , 857.18  , 2025-04-16
518   , Mallory Andrews     , 628   , 7  , 3077.16 , 2025-05-10
519   , Christopher Mcconnell, 324   , 2  , 594.19  , 2025-05-12
520   , Aaron Morrison      , 340   , 5  , 1014.99 , 2025-04-15
521   , Jordan Krueger      , 74    , 7  , 3013.96 , 2025-04-17
522   , Brandon Anderson    , 300   , 5  , 1504.3  , 2025-04-09
523   , Gerald Taylor       , 406   , 5  , 1067.02 , 2025-04-30
524   , Crystal Smith       , 110   , 7  , 3272.22 , 2025-03-22
525   , Mary Vang           , 592   , 10 , 409.5   , 2025-03-12
526   , Tanya Levine        , 232   , 6  , 864.63  , 2025-03-11
527   , Kristy Sanders      , 394   , 10 , 4896.48 , 2025-04-03
528   , Susan Tate          , 305   , 2  , 190.77  , 2025-02-27
529   , Dr. Michelle Franklin, 534   , 6  , 1284.24 , 2025-04-05
530   , Alexander Davis     , 68    , 7  , 2604.88 , 2025-03-09
531   , Jasmin Erickson     , 142   , 4  , 1173.53 , 2025-03-13
532   , Cynthia Bailey      , 753   , 7  , 2684.91 , 2025-03-31
533   , Melanie Stewart     , 585   , 7  , 251.29  , 2025-04-25
534   , David Dean          , 722   , 7  , 2150.03 , 2025-02-26
535   , Amanda Bautista     , 22    , 10 , 4793.14 , 2025-04-21
536   , Robert Miller       , 992   , 2  , 976.42  , 2025-04-17
537   , Joseph Moore        , 384   , 4  , 1296.14 , 2025-02-26
538   , Alex Mcdonald       , 886   , 5  , 497.78  , 2025-03-10
539   , Dalton Brown        , 551   , 6  , 1551.1  , 2025-03-16
540   , Casey Hardy         , 889   , 7  , 2248.07 , 2025-04-29
541   , Jenna Foley         , 330   , 8  , 3806.18 , 2025-03-05
542   , Mrs. Wendy Delgado  , 286   , 10 , 2484.46 , 2025-02-17
543   , Cindy Chandler      , 473   , 4  , 685.93  , 2025-04-11
544   , Kathleen Delgado    , 865   , 10 , 2031.06 , 2025-02-28
545   , Ruth Olson          , 750   , 10 , 1667.23 , 2025-02-19
546   , Brett Brewer        , 26    , 2  , 749.82  , 2025-02-28
547   , Theresa Chase       , 321   , 2  , 282.7   , 2025-04-03
548   , Shelly Johnston     , 466   , 5  , 2250.25 , 2025-04-29
549   , Jonathan Sutton     , 859   , 10 , 2883.66 , 2025-03-13
550   , Juan Garcia         , 213   , 9  , 722.81  , 2025-04-13
551   , Diane Nichols       , 996   , 3  , 1374.45 , 2025-03-02
552   , Abigail Moon        , 567   , 7  , 527.89  , 2025-04-18
553   , Adam Thomas         , 507   , 9  , 2193.03 , 2025-02-15
554   , Ashley Wilson       , 400   , 3  , 471.91  , 2025-03-22
555   , Nicholas Mason      , 365   , 9  , 3059.4  , 2025-04-18
556   , Jason Gilbert       , 460   , 7  , 1068.36 , 2025-04-28
557   , Michael Ramos       , 586   , 9  , 3330.78 , 2025-02-18
558   , Daniel Blackburn    , 222   , 8  , 3124.11 , 2025-04-30
559   , Mr. Paul Davidson   , 704   , 7  , 2948.7  , 2025-05-02
560   , Vincent Bryan MD    , 443   , 4  , 1518.13 , 2025-05-10
561   , Tina Mcintyre       , 78    , 9  , 3673.5  , 2025-05-08
562   , Aaron Mcclain       , 64    , 6  , 1444.19 , 2025-03-15
563   , Jill Jackson        , 64    , 5  , 1203.49 , 2025-04-03
564   , April Hernandez     , 606   , 3  , 1106.71 , 2025-03-29
565   , Anthony Jackson     , 626   , 5  , 929.54  , 2025-04-05
566   , Kevin Oconnell      , 219   , 5  , 1753.1  , 2025-04-05
567   , Damon Flores        , 187   , 4  , 715.45  , 2025-03-10
568   , Brian Stewart       , 729   , 4  , 1408.46 , 2025-02-20
569   , Paul Morse          , 553   , 6  , 1431.38 , 2025-04-16
570   , Justin Harrell      , 3     , 9  , 1105.13 , 2025-04-26
571   , Jerry Park          , 870   , 5  , 630.76  , 2025-05-11
572   , Ashley Davis        , 753   , 7  , 2684.91 , 2025-03-11
573   , Aaron Bryant        , 87    , 10 , 772.48  , 2025-05-13
574   , Philip Duarte       , 480   , 6  , 1196.76 , 2025-02-15
575   , Christopher Williams, 532   , 6  , 652.75  , 2025-04-23
576   , Hannah Finley       , 750   , 9  , 1500.5  , 2025-04-22
577   , Dr. Steven Ochoa MD , 772   , 10 , 567.42  , 2025-03-22
578   , Darlene Pearson     , 952   , 1  , 61.66   , 2025-03-02
579   , Kristin Lee         , 149   , 9  , 361.78  , 2025-03-20
580   , Jerry Wang          , 765   , 1  , 21.58   , 2025-05-09
581   , Kari Leach          , 402   , 9  , 3706.6  , 2025-05-01
582   , Brian Lawson        , 506   , 4  , 1519.63 , 2025-04-29
583   , Nicholas Hall       , 465   , 3  , 299.64  , 2025-03-01
584   , Thomas Johnson      , 954   , 6  , 543.59  , 2025-04-08
585   , Peter Sutton        , 960   , 10 , 1971.91 , 2025-05-06
586   , Edward Thomas       , 161   , 1  , 261.51  , 2025-05-03
587   , William Ward        , 150   , 2  , 825.57  , 2025-04-19
588   , Justin Ramirez      , 616   , 8  , 145.68  , 2025-03-05
589   , Matthew Jenkins     , 975   , 3  , 749.72  , 2025-03-22
590   , Michael Davis       , 227   , 1  , 202.53  , 2025-04-28
591   , Theresa Farley      , 562   , 4  , 1477.79 , 2025-04-29
592   , Michael Monroe      , 991   , 7  , 545.35  , 2025-03-15
593   , Todd Ayala          , 855   , 3  , 384.92  , 2025-04-20
594   , Kimberly Kent       , 962   , 5  , 651.72  , 2025-04-27
595   , Kyle Martin DDS     , 911   , 7  , 1619.45 , 2025-04-26
596   , Shannon Alexander   , 760   , 2  , 142.83  , 2025-04-12
597   , Matthew Hernandez   , 5     , 7  , 2193.35 , 2025-03-25
598   , Mr. Edward Floyd    , 945   , 3  , 661.52  , 2025-02-19
599   , Briana Patterson    , 326   , 3  , 170.1   , 2025-04-24
600   , Yesenia Lewis       , 461   , 4  , 1445.99 , 2025-02-20
601   , Rebecca Harvey      , 46    , 4  , 1778.77 , 2025-04-15
602   , Devin Powers        , 732   , 9  , 2995.37 , 2025-03-16
603   , Courtney Sanders    , 186   , 1  , 174.44  , 2025-03-03
604   , Mark Mcmillan       , 86    , 5  , 1984.03 , 2025-05-10
605   , Stephanie Baker     , 9     , 5  , 1170.94 , 2025-03-16
606   , James Butler        , 458   , 2  , 80.56   , 2025-03-30
607   , Walter Kelly        , 147   , 2  , 609.19  , 2025-05-01
608   , Jon Johnson         , 166   , 7  , 654.25  , 2025-05-05
609   , Patricia King       , 621   , 9  , 1445.19 , 2025-05-07
610   , Anne Bell           , 753   , 7  , 2684.91 , 2025-02-19
611   , Robert Davis        , 215   , 7  , 187.62  , 2025-04-02
612   , Cory Duran          , 573   , 7  , 2447.28 , 2025-04-27
613   , William Bryant      , 822   , 9  , 4143.09 , 2025-05-10
614   , Amy Roman           , 140   , 7  , 2708.56 , 2025-03-08
615   , Cameron Saunders    , 576   , 6  , 2300.08 , 2025-03-17
616   , Deborah Norman      , 347   , 8  , 1426.98 , 2025-02-26
617   , Danny Diaz          , 387   , 6  , 1337.39 , 2025-04-09
618   , Donna Orr           , 386   , 5  , 1564.35 , 2025-05-08
619   , Tyler Joyce         , 440   , 9  , 598.57  , 2025-03-14
620   , Michael Ruiz        , 26    , 2  , 749.82  , 2025-05-11
621   , Daniel Mendoza      , 737   , 2  , 12.75   , 2025-04-12
622   , Ryan Thornton       , 907   , 2  , 704.56  , 2025-04-05
623   , Steve Hernandez     , 525   , 9  , 3728.07 , 2025-02-27
624   , Joshua Mayer        , 549   , 3  , 1390.0  , 2025-03-25
625   , William Mcintosh    , 596   , 1  , 205.11  , 2025-02-27
626   , Kenneth Walker      , 883   , 3  , 840.94  , 2025-04-16
627   , Victoria Alexander  , 376   , 2  , 675.56  , 2025-05-14
628   , Patricia Owen       , 799   , 8  , 3500.59 , 2025-04-01
629   , Christopher Armstrong, 401   , 6  , 1508.13 , 2025-03-20
630   , Travis Garcia       , 242   , 4  , 684.0   , 2025-02-20
631   , Jeffrey Davis       , 463   , 7  , 741.43  , 2025-03-31
632   , Brett Gutierrez     , 286   , 10 , 2484.46 , 2025-04-21
633   , Charlene Kelly      , 197   , 8  , 2177.91 , 2025-03-07
634   , Casey Gillespie     , 173   , 9  , 1488.98 , 2025-04-30
635   , Ethan Baker         , 69    , 5  , 1718.5  , 2025-05-13
636   , Logan Velasquez     , 900   , 5  , 2343.27 , 2025-05-08
637   , Christina Nelson    , 22    , 1  , 479.31  , 2025-02-22
638   , Joe Lloyd           , 887   , 5  , 1248.33 , 2025-04-12
639   , Nancy Morse         , 709   , 2  , 538.82  , 2025-03-23
640   , Melissa Taylor      , 654   , 5  , 1658.12 , 2025-02-14
641   , Pamela Fields       , 1000  , 8  , 3118.33 , 2025-04-18
642   , Cynthia Wells       , 150   , 2  , 825.57  , 2025-03-26
643   , Travis Atkinson     , 187   , 7  , 1252.04 , 2025-04-21
644   , Stephen Lawrence    , 578   , 10 , 3829.71 , 2025-04-24
645   , Keith Morris        , 963   , 2  , 995.82  , 2025-02-14
646   , Gregory Bowen       , 583   , 4  , 1085.18 , 2025-05-10
647   , Kevin Watts IV      , 597   , 4  , 221.03  , 2025-05-05
648   , Sharon Williams     , 929   , 8  , 805.59  , 2025-03-19
649   , Rebecca Williams    , 587   , 10 , 4466.25 , 2025-02-16
650   , Emily Levy          , 313   , 6  , 1706.87 , 2025-04-28
651   , Albert Flores       , 817   , 3  , 204.37  , 2025-02-28
652   , David Morgan        , 670   , 4  , 1138.58 , 2025-03-10
653   , Kimberly Ruiz       , 282   , 1  , 337.5   , 2025-02-27
654   , Ian Hayden          , 393   , 3  , 570.24  , 2025-05-13
655   , Joel Rivera         , 448   , 5  , 718.93  , 2025-04-06
656   , Meghan Morgan       , 509   , 1  , 353.85  , 2025-04-07
657   , Lori Allen          , 191   , 3  , 1142.38 , 2025-04-26
658   , Adam Johnson        , 780   , 10 , 1048.34 , 2025-03-09
659   , Jaime Ward          , 912   , 9  , 2389.91 , 2025-03-28
660   , Crystal Hutchinson  , 388   , 3  , 1207.94 , 2025-05-14
661   , Rhonda Melendez     , 167   , 3  , 354.81  , 2025-02-28
662   , Jillian Hughes      , 278   , 8  , 3631.13 , 2025-02-28
663   , Joel Salazar        , 836   , 1  , 206.83  , 2025-03-24
664   , Melanie Cain        , 416   , 1  , 130.53  , 2025-04-01
665   , Laura Moreno        , 908   , 4  , 1300.12 , 2025-02-26
666   , Nicholas Johnson    , 738   , 2  , 853.6   , 2025-02-28
667   , Anna Hill           , 368   , 10 , 4391.2  , 2025-03-03
668   , Frank Mcclure       , 42    , 4  , 1286.07 , 2025-05-03
669   , Nicole Hicks        , 553   , 4  , 954.25  , 2025-02-14
670   , Danielle Ruiz       , 478   , 10 , 4822.55 , 2025-04-16
671   , Mrs. Tina Brown     , 92    , 6  , 1280.5  , 2025-05-05
672   , Angelica Rhodes     , 963   , 1  , 497.91  , 2025-04-13
673   , Andrew Floyd II     , 807   , 3  , 560.83  , 2025-04-11
674   , Cindy Howard        , 601   , 9  , 903.34  , 2025-04-09
675   , Raymond Fisher      , 513   , 8  , 105.18  , 2025-04-12
676   , Tracy Kim           , 434   , 9  , 1657.12 , 2025-04-03
677   , James West          , 602   , 1  , 203.63  , 2025-03-13
678   , Misty Reed          , 373   , 2  , 43.7    , 2025-04-28
679   , Melanie Crawford    , 988   , 3  , 1430.2  , 2025-04-06
680   , Matthew Martinez    , 521   , 7  , 380.97  , 2025-03-24
681   , Brian Smith         , 112   , 5  , 1216.09 , 2025-02-23
682   , Eric Russell        , 704   , 8  , 3369.94 , 2025-03-04
683   , Laurie Brady        , 695   , 4  , 676.22  , 2025-02-19
684   , Jared Salazar       , 452   , 4  , 695.7   , 2025-03-13
685   , Julia Hutchinson    , 89    , 6  , 270.84  , 2025-04-21
686   , Dawn Ramirez        , 604   , 4  , 146.94  , 2025-05-01
687   , Stephen Obrien      , 538   , 8  , 1112.46 , 2025-03-17
688   , Steven Ray          , 284   , 6  , 127.48  , 2025-03-29
689   , Daniel Welch        , 969   , 4  , 768.34  , 2025-05-08
690   , Zachary Martinez    , 103   , 9  , 4406.67 , 2025-03-19
691   , Susan Thornton      , 891   , 4  , 1991.18 , 2025-03-01
692   , Shawn Fowler        , 542   , 5  , 1214.39 , 2025-03-08
693   , Nicole Zimmerman    , 350   , 2  , 891.04  , 2025-03-20
694   , Rodney Reynolds     , 590   , 7  , 122.01  , 2025-02-25
695   , Timothy Jimenez     , 646   , 10 , 2884.75 , 2025-04-17
696   , Lisa Juarez         , 120   , 6  , 1559.37 , 2025-03-08
697   , David Brown         , 480   , 8  , 1595.68 , 2025-02-28
698   , Michael Prince      , 539   , 6  , 910.81  , 2025-04-23
699   , Aaron Jones         , 825   , 7  , 972.2   , 2025-02-22
700   , Duane Mercado       , 932   , 4  , 1043.12 , 2025-03-10
701   , Scott Mcbride       , 272   , 7  , 3426.73 , 2025-04-07
702   , Jennifer Booker     , 374   , 9  , 1522.33 , 2025-03-25
